EA 200,500,"0,315656565656566","7450,98039215686","0,95",,1050,3000,0,600,7200,0,430,"116,426381461676","15368,2823529412","184419,388235294"
EA 201,500,"0,315656565656566",6700,"0,95",,1050,3000,0,600,7200,0,430,"114,068303030303","15057,016","180684,192"
EA 202,500,"0,315656565656566",6700,"0,95",,1050,3000,0,600,7200,0,430,"114,068303030303","15057,016","180684,192"
EA 203,760,"0,47979797979798","7450,98039215686","0,92",,1050,3000,0,600,7200,0,430,"117,657754010695","15530,8235294118","186369,882352941"
EA 204,890,"0,561868686868687","7450,98039215686","0,9",,1050,3000,0,0,7200,0,430,"114,772577059424","15149,980171844","181799,762062128"
EA 205,890,"0,561868686868687","7450,98039215686","0,9",,1050,3000,0,0,7200,0,430,"114,772577059424","15149,980171844","181799,762062128"
EA 206,4800,"3,03030303030303","7450,98039215686","0,7",,1050,3000,0,0,7200,0,430,"103,107397504456","13610,1764705882","163322,117647059"
EA 207,4800,"3,03030303030303","7450,98039215686","0,7",,1050,3000,0,0,7200,0,430,"103,107397504456","13610,1764705882","163322,117647059"
EA 208,4800,"3,03030303030303","7450,98039215686","0,7",,1050,3000,0,0,7200,0,430,"103,107397504456","13610,1764705882","163322,117647059"
EA 209,4800,"3,03030303030303","7450,98039215686","0,7",,1050,3000,0,0,7200,0,430,"103,107397504456","13610,1764705882","163322,117647059"
EA 211,4800,"3,03030303030303","7450,98039215686","0,7",,1050,3000,0,0,7200,0,430,"103,107397504456","13610,1764705882","163322,117647059"
EA 212,6500,"4,10353535353535",6700,"0,65",,1050,3000,0,0,7200,0,430,"99,8130023310023","13175,3163076923","158103,795692308"
EA 213,6500,"4,10353535353535","7450,98039215686","0,65",,1050,3000,0,0,7200,0,430,"101,082736870972","13342,9212669683","160115,05520362"
EA 214,6500,"4,10353535353535","7450,98039215686","0,65",,1050,3000,0,0,7200,0,430,"101,082736870972","13342,9212669683","160115,05520362"
EA 215,6500,"4,10353535353535","7450,98039215686","0,65",,1050,3000,0,0,7200,0,430,"101,082736870972","13342,9212669683","160115,05520362"
EA 216,6500,"4,10353535353535","7450,98039215686","0,65",,1050,3000,0,0,7200,0,430,"101,082736870972","13342,9212669683","160115,05520362"
EA 217,6500,"4,10353535353535","7450,98039215686","0,65",,1050,3000,0,0,7200,0,430,"101,082736870972","13342,9212669683","160115,05520362"
