EA 151,340,6,27,"100,67","1359,045",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,40,109,"726,666666666667",2,"3,5",315,"183,75",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,138,69,"793,5",30,1,65,"162,5",12,"4944,76","4944,76",12,"2109,75","2109,75",6,140,70,6,"567,11","283,555"
EA 152,340,6,27,"100,67","1359,045",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,40,109,"726,666666666667",2,"3,5",315,"183,75",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,138,69,"793,5",30,1,65,"162,5",12,"4944,76","4944,76",12,"2109,75","2109,75",6,140,70,6,"567,11","283,555"
EA 153,340,6,27,"100,67","1359,045",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,40,109,"726,666666666667",2,"3,5",315,"183,75",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,138,69,"793,5",30,1,65,"162,5",12,"4944,76","4944,76",12,"2109,75","2109,75",6,140,70,6,"567,11","283,555"
EA 154,340,6,27,"100,67","1359,045",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,40,109,"726,666666666667",2,"3,5",315,"183,75",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,138,69,"793,5",30,1,65,"162,5",12,"4944,76","4944,76",12,"2109,75","2109,75",6,140,70,6,"567,11","283,555"
EA 155,340,6,27,"100,67","1359,045",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,40,109,"726,666666666667",2,"3,5",315,"183,75",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,138,69,"793,5",30,1,65,"162,5",12,"4944,76","4944,76",12,"2109,75","2109,75",6,140,70,6,"567,11","283,555"
EA 156,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
EA 157,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
EA 158,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
EA 159,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
EA 160,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
